country,unit,window_start,observation,rain_lag,train_frac,structure,params,true_a_temp,true_a_rain,true_beta_0,a_temp_hat,a_temp_se,a_rain_hat,a_rain_se,beta_0_hat,beta_0_se
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,hostvector,central,1.0,0.3,0.232477,3.214641,0.468894,-0.009858,0.070437,0.550463,0.097427
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,hostvector,alt,1.0,0.3,0.232477,4.183996,0.667606,0.010683,0.087607,0.666425,0.169425
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,seir,central,1.0,0.3,0.232477,2.669568,0.45023,-0.041136,0.07034,0.906165,0.151137
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,seir,alt,1.0,0.3,0.232477,2.698906,0.44328,-0.059907,0.071358,1.142221,0.188456
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.232477,3.119985,0.457129,-0.011468,0.068972,0.53094,0.091522
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.232477,0.0,0.515944,0.309496,0.055218,0.132253,0.02854
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,hostvector,central,1.0,0.3,0.232477,1.476296,0.623997,0.000712,0.059259,0.275109,0.066704
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,hostvector,alt,1.0,0.3,0.232477,1.747853,0.743631,-0.001409,0.06678,0.251157,0.072833
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,seir,central,1.0,0.3,0.232477,1.350933,0.591516,-0.021441,0.064684,0.533026,0.121795
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,seir,alt,1.0,0.3,0.232477,1.392964,0.582497,-0.031887,0.06486,0.675801,0.152256
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.232477,1.481766,0.622897,0.000766,0.059178,0.276267,0.06686
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.232477,1.754718,0.741829,-0.001491,0.066677,0.252289,0.072978
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,hostvector,central,1.0,0.3,0.232477,3.210148,0.380151,-0.151456,0.049498,0.519969,0.07599
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,hostvector,alt,1.0,0.3,0.232477,4.106771,0.559506,-0.17658,0.064755,0.608144,0.130082
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,seir,central,1.0,0.3,0.232477,2.922807,0.379158,-0.174015,0.052419,0.937656,0.132569
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,seir,alt,1.0,0.3,0.232477,2.94566,0.384839,-0.177787,0.053191,1.182886,0.169921
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.232477,3.147666,0.311453,-0.150036,0.044915,0.507646,0.064334
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.232477,4.034611,0.563285,-0.175393,0.063435,0.591305,0.126419
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,hostvector,central,1.0,0.3,0.232477,2.215228,0.600008,-0.10797,0.049969,0.35377,0.080326
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,hostvector,alt,1.0,0.3,0.232477,2.65943,0.716893,-0.124845,0.056384,0.344256,0.093736
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,seir,central,1.0,0.3,0.232477,2.069347,0.613672,-0.120739,0.056187,0.679822,0.157149
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,seir,alt,1.0,0.3,0.232477,2.066729,0.612684,-0.120393,0.056784,0.84936,0.196238
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.232477,2.208731,0.601745,-0.106379,0.050114,0.353799,0.080551
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.232477,2.654084,0.717881,-0.123479,0.056476,0.344328,0.093872
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,hostvector,central,1.0,0.3,0.232477,0.900762,0.565426,0.282967,0.031187,0.223648,0.049564
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,hostvector,alt,1.0,0.3,0.232477,1.079067,0.558411,0.323806,0.037851,0.194916,0.042971
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,seir,central,1.0,0.3,0.232477,0.89117,0.618582,0.304046,0.034142,0.465899,0.108386
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,seir,alt,1.0,0.3,0.232477,0.940472,0.621884,0.311689,0.037124,0.595151,0.139198
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.232477,0.979065,0.61079,0.280756,0.03106,0.23111,0.05519
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.232477,1.154295,0.597345,0.322409,0.037706,0.201247,0.047404
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,hostvector,central,1.0,0.3,0.232477,1.044599,0.662292,0.263673,0.029492,0.237229,0.061021
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,hostvector,alt,1.0,0.3,0.232477,1.420863,0.788271,0.297379,0.034129,0.224001,0.068954
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,seir,central,1.0,0.3,0.232477,0.734798,0.598294,0.290461,0.03324,0.438817,0.099258
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,seir,alt,1.0,0.3,0.232477,0.691766,0.618782,0.295378,0.035362,0.540197,0.126522
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.232477,1.054321,0.669366,0.263454,0.02961,0.23862,0.062005
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.232477,1.434545,0.799098,0.297152,0.034283,0.225633,0.070374
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,hostvector,central,1.0,0.3,0.232477,2.435176,0.538633,-0.052113,0.06175,0.397239,0.0762
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,hostvector,alt,1.0,0.3,0.232477,3.150789,0.666721,-0.055415,0.071501,0.429726,0.10322
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,seir,central,1.0,0.3,0.232477,2.033397,0.583316,-0.078457,0.06609,0.693404,0.142407
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,seir,alt,1.0,0.3,0.232477,2.100278,0.568914,-0.101022,0.067476,0.881886,0.177846
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.232477,2.347065,0.540747,-0.053201,0.061155,0.385236,0.074159
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.232477,3.061486,0.665962,-0.05733,0.070847,0.416271,0.099852
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,hostvector,central,1.0,0.3,0.232477,0.955674,1.097059,-0.030512,0.059627,0.230409,0.093608
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,hostvector,alt,1.0,0.3,0.232477,1.165534,1.340405,-0.036753,0.06628,0.205594,0.103031
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,seir,central,1.0,0.3,0.232477,1.041238,0.927956,-0.07106,0.06822,0.480058,0.161575
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,seir,alt,1.0,0.3,0.232477,1.171335,0.883539,-0.094875,0.06928,0.624642,0.200525
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.232477,0.923984,1.105981,-0.03201,0.059548,0.228141,0.093483
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.232477,1.142734,1.345801,-0.038276,0.066215,0.204182,0.102756
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,hostvector,central,1.0,0.3,0.232477,1.897432,0.401674,-0.202257,0.038957,0.308516,0.045178
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,hostvector,alt,1.0,0.3,0.232477,2.507488,0.505709,-0.228825,0.045374,0.318967,0.059241
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,seir,central,1.0,0.3,0.232477,1.468415,0.463847,-0.214105,0.042745,0.53464,0.089393
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,seir,alt,1.0,0.3,0.232477,1.466106,0.484785,-0.211472,0.044369,0.669713,0.117741
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.232477,1.812791,0.402553,-0.20154,0.038579,0.299773,0.043961
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.232477,2.421587,0.504523,-0.228229,0.044865,0.309619,0.057344
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,hostvector,central,1.0,0.3,0.232477,0.811896,0.617068,-0.190312,0.035557,0.206584,0.046993
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,hostvector,alt,1.0,0.3,0.232477,1.095957,0.740882,-0.214813,0.039743,0.188472,0.051824
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,seir,central,1.0,0.3,0.232477,0.452075,0.684588,-0.204786,0.041188,0.36746,0.092196
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,seir,alt,1.0,0.3,0.232477,0.412854,0.721668,-0.204273,0.043186,0.453164,0.120338
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.232477,0.77621,0.627979,-0.189816,0.035858,0.204378,0.047324
NEW CALEDONIA,NEW CALEDONIA,2012-11-11,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.232477,1.066217,0.750799,-0.214325,0.039997,0.186811,0.052064
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,hostvector,central,1.0,0.3,0.62532,0.386109,0.824615,0.012452,0.143461,0.326413,0.364134
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,hostvector,alt,1.0,0.3,0.62532,0.619622,1.072773,0.030163,0.163454,0.367162,0.524305
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,seir,central,1.0,0.3,0.62532,0.412671,0.855821,-0.068393,0.182653,0.756973,0.878229
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,seir,alt,1.0,0.3,0.62532,0.437634,0.978645,-0.056057,0.191109,0.975005,1.279979
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,0.001842,-0.031816,0.133896,0.212922,0.024051
MEXICO,MICHOACAN,2006-06-25,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.041288,0.912986,-0.024768,0.150233,0.184959,0.228396
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,hostvector,central,1.0,0.3,0.62532,0.326939,0.988106,0.007125,0.170287,0.302722,0.404269
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,hostvector,alt,1.0,0.3,0.62532,0.513788,1.278267,0.018874,0.193795,0.321128,0.546523
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,seir,central,1.0,0.3,0.62532,0.362528,1.038683,-0.070653,0.216604,0.709852,0.997523
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,seir,alt,1.0,0.3,0.62532,0.384303,1.188232,-0.058749,0.226713,0.910698,1.449688
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,2e-06,0.856083,-0.034796,0.160549,0.213349,0.24958
MEXICO,MICHOACAN,2006-06-25,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.020538,1.102962,-0.027129,0.179026,0.180177,0.268514
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,hostvector,central,1.0,0.3,0.62532,0.441666,0.813064,-0.04689,0.173633,0.361491,0.397004
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,hostvector,alt,1.0,0.3,0.62532,0.626146,1.010865,-0.023694,0.174028,0.383188,0.519656
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,seir,central,1.0,0.3,0.62532,0.655714,0.95126,-0.251821,0.325886,1.029117,1.281442
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,seir,alt,1.0,0.3,0.62532,0.627183,1.03288,-0.212484,0.334663,1.235889,1.666162
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,0.059181,0.710874,-0.099965,0.183883,0.232552,0.224505
MEXICO,MICHOACAN,2006-06-25,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.082492,0.896978,-0.079745,0.181549,0.197624,0.239711
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,hostvector,central,1.0,0.3,0.62532,0.377571,0.977181,-0.052884,0.206104,0.33247,0.438688
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,hostvector,alt,1.0,0.3,0.62532,0.518021,1.206304,-0.035796,0.206756,0.332858,0.538908
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,seir,central,1.0,0.3,0.62532,0.59817,1.158761,-0.255135,0.386614,0.955376,1.448962
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,seir,alt,1.0,0.3,0.62532,0.568284,1.259255,-0.217267,0.397548,1.145268,1.882315
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,0.037701,0.863476,-0.102285,0.218844,0.226143,0.264926
MEXICO,MICHOACAN,2006-06-25,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.05813,1.088235,-0.082296,0.216224,0.191426,0.281583
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,hostvector,central,1.0,0.3,0.62532,0.376696,0.846327,0.033412,0.18293,0.325626,0.368951
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,hostvector,alt,1.0,0.3,0.62532,0.621238,1.089816,0.040119,0.178848,0.376391,0.551143
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,seir,central,1.0,0.3,0.62532,0.314603,0.843937,0.006062,0.3141,0.636514,0.692546
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,seir,alt,1.0,0.3,0.62532,0.343596,0.981286,0.036379,0.314009,0.839846,1.074278
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,3e-06,0.727545,-0.006359,0.201916,0.20746,0.200612
MEXICO,MICHOACAN,2006-06-25,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.033328,0.930261,-0.006263,0.193396,0.179419,0.223724
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,hostvector,central,1.0,0.3,0.62532,0.317307,1.013061,0.028349,0.217469,0.300575,0.407788
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,hostvector,alt,1.0,0.3,0.62532,0.513938,1.294654,0.02986,0.21226,0.325689,0.566805
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,seir,central,1.0,0.3,0.62532,0.270379,1.019754,0.002136,0.374021,0.599931,0.789583
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,seir,alt,1.0,0.3,0.62532,0.295526,1.184205,0.0315,0.374147,0.787323,1.216017
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,1e-06,0.90165,-0.009142,0.241685,0.207364,0.248587
MEXICO,MICHOACAN,2006-06-25,nb,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.014019,1.120681,-0.0084,0.230675,0.174787,0.262591
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,hostvector,central,1.0,0.3,0.62532,0.0,0.627635,0.31051,0.210449,0.16029,0.134573
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,hostvector,alt,1.0,0.3,0.62532,0.0,1.143137,0.322953,0.238128,0.131902,0.199842
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,seir,central,1.0,0.3,0.62532,0.0,0.002027,0.377908,0.287736,0.343466,0.064153
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,seir,alt,1.0,0.3,0.62532,0.0,1.537821,0.42323,0.302277,0.425256,0.861741
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,1.549097,0.285678,0.213775,0.174836,0.358675
MEXICO,MICHOACAN,2006-06-25,poisson,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,1.39856,0.310113,0.235106,0.141768,0.262606
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,hostvector,central,1.0,0.3,0.62532,0.0,0.835198,0.310158,0.245789,0.160325,0.182648
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,hostvector,alt,1.0,0.3,0.62532,0.0,2.201397,0.322012,0.291679,0.13198,0.384315
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,seir,central,1.0,0.3,0.62532,0.0,0.01709,0.377735,0.348785,0.343496,0.07957
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,seir,alt,1.0,0.3,0.62532,0.0,1.563617,0.423043,0.352099,0.425297,0.884022
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,1.948212,0.285658,0.254444,0.174838,0.450919
MEXICO,MICHOACAN,2006-06-25,poisson,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,1.851633,0.310066,0.278967,0.141772,0.347764
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,hostvector,central,1.0,0.3,0.62532,0.0,,0.091852,,0.193676,
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,hostvector,alt,1.0,0.3,0.62532,0.0,1.626755,0.095611,0.253364,0.160671,0.351732
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,seir,central,1.0,0.3,0.62532,1.54633,1.392002,-1.074553,0.71748,3.241397,5.454441
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,seir,alt,1.0,0.3,0.62532,1.552474,1.422561,-1.086908,0.743507,4.019474,6.875004
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,,0.039865,,0.209816,
MEXICO,MICHOACAN,2006-06-25,poisson,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,1.503254,0.073947,0.270829,0.171425,0.346407
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,hostvector,central,1.0,0.3,0.62532,0.0,1.697937,0.08872,0.288953,0.193845,0.443242
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,hostvector,alt,1.0,0.3,0.62532,0.0,1.962309,0.091099,0.302781,0.160881,0.424532
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,seir,central,1.0,0.3,0.62532,1.196228,1.649593,-1.130067,1.011273,2.060625,4.202207
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,seir,alt,1.0,0.3,0.62532,1.19081,1.70049,-1.142468,1.088864,2.514721,5.299582
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,0.834571,1.152547,-0.997408,0.748644,0.652617,0.962738
MEXICO,MICHOACAN,2006-06-25,poisson,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,0.038182,0.073531,0.321052,0.171443,0.024449
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,hostvector,central,1.0,0.3,0.62532,0.0,1.29753,0.26186,0.253733,0.199439,0.350252
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,hostvector,alt,1.0,0.3,0.62532,0.0,0.963701,0.229695,0.257758,0.165167,0.215392
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,seir,central,1.0,0.3,0.62532,0.0,,0.478062,,0.460066,
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,seir,alt,1.0,0.3,0.62532,0.0,1.08848,0.476408,0.379562,0.58365,0.851211
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,0.129501,0.276012,0.255117,0.214174,0.03717
MEXICO,MICHOACAN,2006-06-25,poisson,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,1.653924,0.253022,0.275863,0.175898,0.393609
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,hostvector,central,1.0,0.3,0.62532,0.0,1.8865,0.261047,0.304743,0.199431,0.509064
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,hostvector,alt,1.0,0.3,0.62532,0.0,2.167499,0.22776,0.321717,0.165156,0.484581
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,seir,central,1.0,0.3,0.62532,0.0,1.207134,0.477561,0.446694,0.460029,0.753998
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,seir,alt,1.0,0.3,0.62532,0.0,2.395692,0.475744,0.449626,0.583578,1.868994
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,hostvector_tempmort,central,1.0,0.3,0.62532,0.0,1.314439,0.275965,0.303821,0.214173,0.380871
MEXICO,MICHOACAN,2006-06-25,poisson,7,0.75,hostvector_tempmort,alt,1.0,0.3,0.62532,0.0,1.855485,0.252918,0.324561,0.175897,0.441642
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,hostvector,central,1.0,0.3,0.153729,4e-06,7.141203,0.128987,0.476616,0.139162,0.167566
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,hostvector,alt,1.0,0.3,0.153729,0.0,,0.087415,,0.125063,
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,seir,central,1.0,0.3,0.153729,0.0,4.913536,0.223803,0.478594,0.218279,0.164365
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,seir,alt,1.0,0.3,0.153729,1e-06,9.060395,0.240161,0.791104,0.259317,0.257958
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,hostvector_tempmort,central,1.0,0.3,0.153729,4e-06,6.892571,0.116568,0.461544,0.143363,0.165597
NICARAGUA,CHONTALES,2009-06-28,nb,3,1.0,hostvector_tempmort,alt,1.0,0.3,0.153729,2e-06,8.296904,0.084988,0.452363,0.126438,0.20661
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,hostvector,central,1.0,0.3,0.153729,0.002201,7.051916,0.099493,0.397106,0.151276,0.203626
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,hostvector,alt,1.0,0.3,0.153729,1.039587,9.039202,0.107861,0.423989,0.164869,0.312241
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,seir,central,1.0,0.3,0.153729,0.0,8.319999,0.193579,0.622706,0.246668,0.284411
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,seir,alt,1.0,0.3,0.153729,0.0,8.478287,0.202905,0.619031,0.299011,0.365491
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,hostvector_tempmort,central,1.0,0.3,0.153729,0.198986,6.879964,0.09954,0.396681,0.160744,0.207691
NICARAGUA,CHONTALES,2009-06-28,nb,3,0.75,hostvector_tempmort,alt,1.0,0.3,0.153729,1.067428,8.720603,0.107984,0.424683,0.167186,0.300768
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,hostvector,central,1.0,0.3,0.153729,4e-06,3.597236,0.247339,0.37318,0.058469,0.541121
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,hostvector,alt,1.0,0.3,0.153729,0.0,8.334065,0.069678,0.654709,0.120012,0.139468
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,seir,central,1.0,0.3,0.153729,1e-06,4.803873,0.135936,0.492268,0.209939,0.26167
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,seir,alt,1.0,0.3,0.153729,0.0,4.767195,0.123868,0.478861,0.273653,0.353699
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,hostvector_tempmort,central,1.0,0.3,0.153729,6.1e-05,3.363905,0.238563,0.39106,0.061422,0.525578
NICARAGUA,CHONTALES,2009-06-28,nb,5,1.0,hostvector_tempmort,alt,1.0,0.3,0.153729,0.0,0.003427,0.076126,0.34677,0.1191,0.087046
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,hostvector,central,1.0,0.3,0.153729,0.594459,3.836713,0.26826,0.318993,0.066127,0.548797
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,hostvector,alt,1.0,0.3,0.153729,2.765734,5.819567,0.338087,0.157248,0.071695,0.767065
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,seir,central,1.0,0.3,0.153729,1e-06,5.246999,-0.019252,0.474381,0.352325,0.315836
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,seir,alt,1.0,0.3,0.153729,0.0,5.045273,-0.045162,0.464383,0.473984,0.452791
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,hostvector_tempmort,central,1.0,0.3,0.153729,0.74415,3.653461,0.255603,0.339458,0.072446,0.580414
NICARAGUA,CHONTALES,2009-06-28,nb,5,0.75,hostvector_tempmort,alt,1.0,0.3,0.153729,2.401869,5.457841,0.320284,0.156729,0.070405,0.719642
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,hostvector,central,1.0,0.3,0.153729,0.0,,0.191777,,0.055468,
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,hostvector,alt,1.0,0.3,0.153729,1.6e-05,5.943269,0.258906,0.224133,0.033847,0.381437
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,seir,central,1.0,0.3,0.153729,0.0,,-0.113134,,0.418506,
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,seir,alt,1.0,0.3,0.153729,9e-06,4.489618,-0.12761,0.249948,0.542827,0.806964
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,hostvector_tempmort,central,1.0,0.3,0.153729,1e-05,4.023118,0.186264,0.137483,0.058426,0.475269
NICARAGUA,CHONTALES,2009-06-28,nb,7,1.0,hostvector_tempmort,alt,1.0,0.3,0.153729,0.0,,0.245,,0.036592,
NICARAGUA,CHONTALES,2009-06-28,nb,7,0.75,hostvector,central,1.0,0.3,0.153729,2e-06,3.108301,-0.103703,0.231171,0.207368,0.192849
NICARAGUA,CHONTALES,2009-06-28,nb,7,0.75,hostvector,alt,1.0,0.3,0.153729,0.0,3.572033,-0.165965,0.249715,0.186986,0.169758
